access,array_size,bits,default,default_changed,description,flag,invalid,map_offset,max,min,name,permission,read_permission,readable,reserved,resolved_access,resolved_array_size,resolved_bit_offset,resolved_bits,resolved_default,resolved_max,resolved_min,resolved_offset,resolved_read_permission,resolved_total_size,resolved_type,resolved_type_size,resolved_write_permission,type,use_bitfields,use_defines,use_enums,writable,write_permission
read-write,,,,,Last read frame byte count - only in reg if_type 0,,,318,,,i2c.r_count,interface,[0],False,,0,,,,,,,16,0,1,uint8_t,1,0,uint8_t,True,False,False,False,[None]
read-write,,,,,Last write frame byte count - only in reg if_type 0,,,319,,,i2c.w_count,interface,[0],False,,0,,,,,,,17,0,1,uint8_t,1,0,uint8_t,True,False,False,False,[None]
read-write,,,,,Ticks for read byte - only in reg if_type 0,,,320,,,i2c.r_ticks,interface,[0],False,,0,,,,,,,18,0,4,uint32_t,4,0,uint32_t,True,False,False,False,[None]
read-write,,,,,Ticks for write byte,,,324,,,i2c.w_ticks,interface,[0],False,,0,,,,,,,22,0,4,uint32_t,4,0,uint32_t,True,False,False,False,[None]
read-write,,,,,Holder when the start occurred,,,328,,,i2c.s_ticks,interface,[0],False,,0,,,,,,,26,0,4,uint32_t,4,0,uint32_t,True,False,False,False,[None]
read-write,,,,,Ticks for full read frame after the address is acked,,,332,,,i2c.f_r_ticks,interface,[0],False,,0,,,,,,,30,0,4,uint32_t,4,0,uint32_t,True,False,False,False,[None]
read-write,,,,,Ticks for full write frame,,,336,,,i2c.f_w_ticks,interface,[0],False,,0,,,,,,,34,0,4,uint32_t,4,0,uint32_t,True,False,False,False,[None]
read-write,,,,,padding bytes,,,340,,,i2c.padding[0],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,341,,,i2c.padding[1],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,342,,,i2c.padding[2],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,343,,,i2c.padding[3],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,344,,,i2c.padding[4],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,345,,,i2c.padding[5],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,346,,,i2c.padding[6],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,347,,,i2c.padding[7],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,348,,,i2c.padding[8],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,349,,,i2c.padding[9],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,350,,,i2c.padding[10],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,351,,,i2c.padding[11],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,352,,,i2c.padding[12],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,353,,,i2c.padding[13],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,354,,,i2c.padding[14],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,355,,,i2c.padding[15],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,356,,,i2c.padding[16],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,357,,,i2c.padding[17],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,358,,,i2c.padding[18],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,359,,,i2c.padding[19],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,360,,,i2c.padding[20],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,361,,,i2c.padding[21],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,362,,,i2c.padding[22],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,363,,,i2c.padding[23],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,364,,,i2c.padding[24],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bytes,,,365,,,i2c.padding[25],interface,[0],False,True,1,26,,,,,,38,0,26,uint8_t,1,1,,True,False,False,True,['interface']
read-write,,,,,0:periph will initialize on execute - 1:periph initialized,,,366,,,spi.mode.init,interface,[0],False,,1,,0,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,0:periph is enabled - 1:periph is disabled,,,366,,,spi.mode.disable,interface,[0],False,,1,,1,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,0:CK to 0 when idle - 1:CK to 1 when idle,,,366,,,spi.mode.cpha,interface,[0],False,,1,,2,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,0:the first clock transition is the first data capture edge - 1:the second clock transition is the first data capture edge,,,366,,,spi.mode.cpol,interface,[0],False,,1,,3,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,Sets spi modes since slave cannot responds immediately - 0:access registers with spi - 1:preloads reg address to 0 for high speed tests - 2:echos SPI bytes - 3:always output user reg 0 (use for timing),,,366,,,spi.mode.if_type,interface,[0],False,,1,,4,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,0:8 bit register access - 1:16 bit register access mode,,,366,,,spi.mode.reg_16_bit,interface,[0],False,,1,,6,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,0:little endian for 16 bit mode - 1:big endian for 16 bit mode,,,366,,,spi.mode.reg_16_big_endian,interface,[0],False,,1,,7,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,Busy flag,,,367,,,spi.status.bsy,interface,[0],False,,0,,0,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,Overrun flag,,,367,,,spi.status.ovr,interface,[0],False,,0,,1,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,Mode fault,,,367,,,spi.status.modf,interface,[0],False,,0,,2,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,Underrun flag,,,367,,,spi.status.udr,interface,[0],False,,0,,3,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,0:sclk line low - 1:sclk line high,,,367,,,spi.status.clk,interface,[0],False,,0,,4,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,SCLK reading at start of frame - 0:sclk line low - 1:sclk line high,,,367,,,spi.status.start_clk,interface,[0],False,,0,,5,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,SCLK reading at end of frame - 0:sclk line low - 1:sclk line high,,,367,,,spi.status.end_clk,interface,[0],False,,0,,6,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,,,,Register index error,,,367,,,spi.status.index_err,interface,[0],False,,0,,7,1,,,,,0,,,1,0,,True,False,False,False,[None]
read-write,,2,,,0:high impedance input - 1:push pull output - 2:open drain output,,,368,,,spi.dut_mosi.io_type,interface,[0],False,,1,,0,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,pull of the resistor - 0:none - 1:pullup - 2:pulldown,,,368,,,spi.dut_mosi.pull,interface,[0],False,,1,,2,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,If output sets gpio level - 0:low - 1:high,,,368,,,spi.dut_mosi.set_level,interface,[0],False,,1,,4,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,Current value of gpio - 0:low - 1:high,,,368,,,spi.dut_mosi.level,interface,[0],False,,1,,5,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bits,,,368,,,spi.dut_mosi.padding,interface,[0],False,True,1,,6,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,0:high impedance input - 1:push pull output - 2:open drain output,,,369,,,spi.dut_miso.io_type,interface,[0],False,,1,,0,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,pull of the resistor - 0:none - 1:pullup - 2:pulldown,,,369,,,spi.dut_miso.pull,interface,[0],False,,1,,2,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,If output sets gpio level - 0:low - 1:high,,,369,,,spi.dut_miso.set_level,interface,[0],False,,1,,4,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,Current value of gpio - 0:low - 1:high,,,369,,,spi.dut_miso.level,interface,[0],False,,1,,5,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bits,,,369,,,spi.dut_miso.padding,interface,[0],False,True,1,,6,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,0:high impedance input - 1:push pull output - 2:open drain output,,,370,,,spi.dut_sck.io_type,interface,[0],False,,1,,0,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,pull of the resistor - 0:none - 1:pullup - 2:pulldown,,,370,,,spi.dut_sck.pull,interface,[0],False,,1,,2,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,If output sets gpio level - 0:low - 1:high,,,370,,,spi.dut_sck.set_level,interface,[0],False,,1,,4,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,Current value of gpio - 0:low - 1:high,,,370,,,spi.dut_sck.level,interface,[0],False,,1,,5,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bits,,,370,,,spi.dut_sck.padding,interface,[0],False,True,1,,6,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,0:high impedance input - 1:push pull output - 2:open drain output,,,371,,,spi.dut_nss.io_type,interface,[0],False,,1,,0,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,2,,,pull of the resistor - 0:none - 1:pullup - 2:pulldown,,,371,,,spi.dut_nss.pull,interface,[0],False,,1,,2,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,If output sets gpio level - 0:low - 1:high,,,371,,,spi.dut_nss.set_level,interface,[0],False,,1,,4,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,Current value of gpio - 0:low - 1:high,,,371,,,spi.dut_nss.level,interface,[0],False,,1,,5,1,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,padding bits,,,371,,,spi.dut_nss.padding,interface,[0],False,True,1,,6,2,,,,,0,,,1,1,,True,False,False,True,['interface']
read-write,,,,,Current state of the spi bus - 0:initialized - 1:NSS pin just lowered - 2:writing to reg - 3:reading reg - 4:transferring data - 5:NSS up and finished,,,372,,,spi.state,interface,[0],False,,0,,,,,,,6,0,2,uint16_t,2,0,uint16_t,True,False,False,False,[None]
read-write,,,,,current index of reg pointer,,,374,,,spi.reg_index,interface,[0],False,,0,,,,,,,8,0,2,uint16_t,2,0,uint16_t,True,False,False,False,[None]
read-write,,,,,start index of reg pointer,,,376,,,spi.start_reg_index,interface,[0],False,,0,,,,,,,10,0,2,uint16_t,2,0,uint16_t,True,False,False,False,[None]
read-write,,,,,Last read frame byte count,,,378,,,spi.r_count,interface,[0],False,,0,,,,,,,12,0,1,uint8_t,1,0,uint8_t,True,False,False,False,[None]
read-write,,,,,Last write frame byte count,,,379,,,spi.w_count,interface,[0],False,,0,,,,,,,13,0,1,uint8_t,1,0,uint8_t,True,False,False,False,[None]
read-write,,,,,The amount of bytes in the last transfer ,,,380,,,spi.transfer_count,interface,[0],False,,0,,,,,,,14,0,1,uint8_t,1,0,uint8_t,True,False,False,False,[None]
read-write,,,,,Ticks per frame,,,381,,,spi.frame_ticks,interface,[0],False,,0,,,,,,,15,0,4,uint32_t,4,0,uint32_t,True,False,False,False,[None]
read-write,,,,,Ticks per byte,,,385,,,spi.byte_ticks,interface,[0],False,,0,,,,,,,19,0,4,uint32_t,4,0,uint32_t,True,False,False,False,[None]
read-write,,,,,Holder for previous byte ticks,,,389,,,spi.prev_ticks,interface,[0],False,,0,,,,,,,23,0,4,uint32_t,4,0,uint32_t,True,False,False,False,[None]
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,393,,,spi.sm_buf[0],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,397,,,spi.sm_buf[1],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,401,,,spi.sm_buf[2],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,405,,,spi.sm_buf[3],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,409,,,spi.sm_buf[4],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,413,,,spi.sm_buf[5],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,417,,,spi.sm_buf[6],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,421,,,spi.sm_buf[7],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,425,,,spi.sm_buf[8],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,429,,,spi.sm_buf[9],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,433,,,spi.sm_buf[10],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,437,,,spi.sm_buf[11],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,441,,,spi.sm_buf[12],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,445,,,spi.sm_buf[13],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,449,,,spi.sm_buf[14],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,453,,,spi.sm_buf[15],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,457,,,spi.sm_buf[16],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,461,,,spi.sm_buf[17],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,465,,,spi.sm_buf[18],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,469,,,spi.sm_buf[19],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,473,,,spi.sm_buf[20],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,477,,,spi.sm_buf[21],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,481,,,spi.sm_buf[22],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,485,,,spi.sm_buf[23],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
read-write,64,,,,Buffer for captured timestamps for speed measurement,,,489,,,spi.sm_buf[24],interface,[0],False,,1,64,,,,,,27,0,256,uint32_t,4,1,uint32_t,True,False,False,True,['interface']
